#syscall (v6.13.0 2025-01-23),x86,x86_kver,x86_64,x86_64_kver,x32,x32_kver,arm,arm_kver,aarch64,aarch64_kver,loongarch64,loongarch64_kver,m68k,m68k_kver,mips,mips_kver,mips64,mips64_kver,mips64n32,mips64n32_kver,parisc,parisc_kver,parisc64,parisc64_kver,ppc,ppc_kver,ppc64,ppc64_kver,riscv64,riscv64_kver,s390,s390_kver,s390x,s390x_kver,sh,sh_kver
remap_file_pages,257,SCMP_KV_UNDEF,216,SCMP_KV_UNDEF,216,SCMP_KV_UNDEF,253,SCMP_KV_UNDEF,234,SCMP_KV_UNDEF,234,SCMP_KV_UNDEF,252,SCMP_KV_UNDEF,251,SCMP_KV_UNDEF,210,SCMP_KV_UNDEF,210,SCMP_KV_UNDEF,227,SCMP_KV_UNDEF,227,SCMP_KV_UNDEF,239,SCMP_KV_UNDEF,239,SCMP_KV_UNDEF,234,SCMP_KV_UNDEF,267,SCMP_KV_UNDEF,267,SCMP_KV_UNDEF,257,SCMP_KV_UNDEF
removexattr,235,SCMP_KV_UNDEF,197,SCMP_KV_UNDEF,197,SCMP_KV_UNDEF,235,SCMP_KV_UNDEF,14,SCMP_KV_UNDEF,14,SCMP_KV_UNDEF,232,SCMP_KV_UNDEF,233,SCMP_KV_UNDEF,189,SCMP_KV_UNDEF,189,SCMP_KV_UNDEF,247,SCMP_KV_UNDEF,247,SCMP_KV_UNDEF,218,SCMP_KV_UNDEF,218,SCMP_KV_UNDEF,14,SCMP_KV_UNDEF,233,SCMP_KV_UNDEF,233,SCMP_KV_UNDEF,235,SCMP_KV_UNDEF
removexattrat,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF,466,SCMP_KV_UNDEF
rename,38,SCMP_KV_UNDEF,82,SCMP_KV_UNDEF,82,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,80,SCMP_KV_UNDEF,80,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF
renameat,302,SCMP_KV_UNDEF,264,SCMP_KV_UNDEF,264,SCMP_KV_UNDEF,329,SCMP_KV_UNDEF,38,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,295,SCMP_KV_UNDEF,295,SCMP_KV_UNDEF,254,SCMP_KV_UNDEF,258,SCMP_KV_UNDEF,282,SCMP_KV_UNDEF,282,SCMP_KV_UNDEF,293,SCMP_KV_UNDEF,293,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,295,SCMP_KV_UNDEF,295,SCMP_KV_UNDEF,302,SCMP_KV_UNDEF
renameat2,353,SCMP_KV_UNDEF,316,SCMP_KV_UNDEF,316,SCMP_KV_UNDEF,382,SCMP_KV_UNDEF,276,SCMP_KV_UNDEF,276,SCMP_KV_UNDEF,351,SCMP_KV_UNDEF,351,SCMP_KV_UNDEF,311,SCMP_KV_UNDEF,315,SCMP_KV_UNDEF,337,SCMP_KV_UNDEF,337,SCMP_KV_UNDEF,357,SCMP_KV_UNDEF,357,SCMP_KV_UNDEF,276,SCMP_KV_UNDEF,347,SCMP_KV_UNDEF,347,SCMP_KV_UNDEF,371,SCMP_KV_UNDEF
request_key,287,SCMP_KV_UNDEF,249,SCMP_KV_UNDEF,249,SCMP_KV_UNDEF,310,SCMP_KV_UNDEF,218,SCMP_KV_UNDEF,218,SCMP_KV_UNDEF,280,SCMP_KV_UNDEF,281,SCMP_KV_UNDEF,240,SCMP_KV_UNDEF,244,SCMP_KV_UNDEF,265,SCMP_KV_UNDEF,265,SCMP_KV_UNDEF,270,SCMP_KV_UNDEF,270,SCMP_KV_UNDEF,218,SCMP_KV_UNDEF,279,SCMP_KV_UNDEF,279,SCMP_KV_UNDEF,286,SCMP_KV_UNDEF
restart_syscall,0,SCMP_KV_UNDEF,219,SCMP_KV_UNDEF,219,SCMP_KV_UNDEF,0,SCMP_KV_UNDEF,128,SCMP_KV_UNDEF,128,SCMP_KV_UNDEF,0,SCMP_KV_UNDEF,253,SCMP_KV_UNDEF,213,SCMP_KV_UNDEF,214,SCMP_KV_UNDEF,0,SCMP_KV_UNDEF,0,SCMP_KV_UNDEF,0,SCMP_KV_UNDEF,0,SCMP_KV_UNDEF,128,SCMP_KV_UNDEF,7,SCMP_KV_UNDEF,7,SCMP_KV_UNDEF,0,SCMP_KV_UNDEF
riscv_flush_icache,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,259,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
riscv_hwprobe,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,258,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
rmdir,40,SCMP_KV_UNDEF,84,SCMP_KV_UNDEF,84,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,82,SCMP_KV_UNDEF,82,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF,40,SCMP_KV_UNDEF
rseq,386,SCMP_KV_UNDEF,334,SCMP_KV_UNDEF,334,SCMP_KV_UNDEF,398,SCMP_KV_UNDEF,293,SCMP_KV_UNDEF,293,SCMP_KV_UNDEF,384,SCMP_KV_UNDEF,367,SCMP_KV_UNDEF,327,SCMP_KV_UNDEF,331,SCMP_KV_UNDEF,354,SCMP_KV_UNDEF,354,SCMP_KV_UNDEF,387,SCMP_KV_UNDEF,387,SCMP_KV_UNDEF,293,SCMP_KV_UNDEF,383,SCMP_KV_UNDEF,383,SCMP_KV_UNDEF,387,SCMP_KV_UNDEF
rtas,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,255,SCMP_KV_UNDEF,255,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
rt_sigaction,174,SCMP_KV_UNDEF,13,SCMP_KV_UNDEF,512,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,134,SCMP_KV_UNDEF,134,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,194,SCMP_KV_UNDEF,13,SCMP_KV_UNDEF,13,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,134,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF
rt_sigpending,176,SCMP_KV_UNDEF,127,SCMP_KV_UNDEF,522,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,136,SCMP_KV_UNDEF,136,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,196,SCMP_KV_UNDEF,125,SCMP_KV_UNDEF,125,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,136,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF
rt_sigprocmask,175,SCMP_KV_UNDEF,14,SCMP_KV_UNDEF,14,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,135,SCMP_KV_UNDEF,135,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,195,SCMP_KV_UNDEF,14,SCMP_KV_UNDEF,14,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,174,SCMP_KV_UNDEF,135,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF,175,SCMP_KV_UNDEF
rt_sigqueueinfo,178,SCMP_KV_UNDEF,129,SCMP_KV_UNDEF,524,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,138,SCMP_KV_UNDEF,138,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,198,SCMP_KV_UNDEF,127,SCMP_KV_UNDEF,127,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,138,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF
rt_sigreturn,173,SCMP_KV_UNDEF,15,SCMP_KV_UNDEF,513,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,139,SCMP_KV_UNDEF,139,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,193,SCMP_KV_UNDEF,211,SCMP_KV_UNDEF,211,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,172,SCMP_KV_UNDEF,172,SCMP_KV_UNDEF,139,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF,173,SCMP_KV_UNDEF
rt_sigsuspend,179,SCMP_KV_UNDEF,130,SCMP_KV_UNDEF,130,SCMP_KV_UNDEF,179,SCMP_KV_UNDEF,133,SCMP_KV_UNDEF,133,SCMP_KV_UNDEF,179,SCMP_KV_UNDEF,199,SCMP_KV_UNDEF,128,SCMP_KV_UNDEF,128,SCMP_KV_UNDEF,179,SCMP_KV_UNDEF,179,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,178,SCMP_KV_UNDEF,133,SCMP_KV_UNDEF,179,SCMP_KV_UNDEF,179,SCMP_KV_UNDEF,179,SCMP_KV_UNDEF
rt_sigtimedwait,177,SCMP_KV_UNDEF,128,SCMP_KV_UNDEF,523,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,137,SCMP_KV_UNDEF,137,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,197,SCMP_KV_UNDEF,126,SCMP_KV_UNDEF,126,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,176,SCMP_KV_UNDEF,137,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF,177,SCMP_KV_UNDEF
rt_sigtimedwait_time64,421,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,421,SCMP_KV_UNDEF
rt_tgsigqueueinfo,335,SCMP_KV_UNDEF,297,SCMP_KV_UNDEF,536,SCMP_KV_UNDEF,363,SCMP_KV_UNDEF,240,SCMP_KV_UNDEF,240,SCMP_KV_UNDEF,331,SCMP_KV_UNDEF,332,SCMP_KV_UNDEF,291,SCMP_KV_UNDEF,295,SCMP_KV_UNDEF,317,SCMP_KV_UNDEF,317,SCMP_KV_UNDEF,322,SCMP_KV_UNDEF,322,SCMP_KV_UNDEF,240,SCMP_KV_UNDEF,330,SCMP_KV_UNDEF,330,SCMP_KV_UNDEF,335,SCMP_KV_UNDEF
s390_guarded_storage,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,378,SCMP_KV_UNDEF,378,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
s390_pci_mmio_read,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,353,SCMP_KV_UNDEF,353,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
s390_pci_mmio_write,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,352,SCMP_KV_UNDEF,352,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
s390_runtime_instr,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,342,SCMP_KV_UNDEF,342,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
s390_sthyi,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,380,SCMP_KV_UNDEF,380,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
sched_getaffinity,242,SCMP_KV_UNDEF,204,SCMP_KV_UNDEF,204,SCMP_KV_UNDEF,242,SCMP_KV_UNDEF,123,SCMP_KV_UNDEF,123,SCMP_KV_UNDEF,312,SCMP_KV_UNDEF,240,SCMP_KV_UNDEF,196,SCMP_KV_UNDEF,196,SCMP_KV_UNDEF,212,SCMP_KV_UNDEF,212,SCMP_KV_UNDEF,223,SCMP_KV_UNDEF,223,SCMP_KV_UNDEF,123,SCMP_KV_UNDEF,240,SCMP_KV_UNDEF,240,SCMP_KV_UNDEF,242,SCMP_KV_UNDEF
sched_getattr,352,SCMP_KV_UNDEF,315,SCMP_KV_UNDEF,315,SCMP_KV_UNDEF,381,SCMP_KV_UNDEF,275,SCMP_KV_UNDEF,275,SCMP_KV_UNDEF,350,SCMP_KV_UNDEF,350,SCMP_KV_UNDEF,310,SCMP_KV_UNDEF,314,SCMP_KV_UNDEF,335,SCMP_KV_UNDEF,335,SCMP_KV_UNDEF,356,SCMP_KV_UNDEF,356,SCMP_KV_UNDEF,275,SCMP_KV_UNDEF,346,SCMP_KV_UNDEF,346,SCMP_KV_UNDEF,369,SCMP_KV_UNDEF
sched_getparam,155,SCMP_KV_UNDEF,143,SCMP_KV_UNDEF,143,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,121,SCMP_KV_UNDEF,121,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,140,SCMP_KV_UNDEF,140,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,121,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF,155,SCMP_KV_UNDEF
sched_get_priority_max,159,SCMP_KV_UNDEF,146,SCMP_KV_UNDEF,146,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,125,SCMP_KV_UNDEF,125,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,163,SCMP_KV_UNDEF,143,SCMP_KV_UNDEF,143,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,125,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF,159,SCMP_KV_UNDEF
sched_get_priority_min,160,SCMP_KV_UNDEF,147,SCMP_KV_UNDEF,147,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,126,SCMP_KV_UNDEF,126,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,164,SCMP_KV_UNDEF,144,SCMP_KV_UNDEF,144,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,126,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF
sched_getscheduler,157,SCMP_KV_UNDEF,145,SCMP_KV_UNDEF,145,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,120,SCMP_KV_UNDEF,120,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,142,SCMP_KV_UNDEF,142,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,120,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF,157,SCMP_KV_UNDEF
sched_rr_get_interval,161,SCMP_KV_UNDEF,148,SCMP_KV_UNDEF,148,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,127,SCMP_KV_UNDEF,127,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,165,SCMP_KV_UNDEF,145,SCMP_KV_UNDEF,145,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,127,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF,161,SCMP_KV_UNDEF
sched_rr_get_interval_time64,423,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,423,SCMP_KV_UNDEF
sched_setaffinity,241,SCMP_KV_UNDEF,203,SCMP_KV_UNDEF,203,SCMP_KV_UNDEF,241,SCMP_KV_UNDEF,122,SCMP_KV_UNDEF,122,SCMP_KV_UNDEF,311,SCMP_KV_UNDEF,239,SCMP_KV_UNDEF,195,SCMP_KV_UNDEF,195,SCMP_KV_UNDEF,211,SCMP_KV_UNDEF,211,SCMP_KV_UNDEF,222,SCMP_KV_UNDEF,222,SCMP_KV_UNDEF,122,SCMP_KV_UNDEF,239,SCMP_KV_UNDEF,239,SCMP_KV_UNDEF,241,SCMP_KV_UNDEF
sched_setattr,351,SCMP_KV_UNDEF,314,SCMP_KV_UNDEF,314,SCMP_KV_UNDEF,380,SCMP_KV_UNDEF,274,SCMP_KV_UNDEF,274,SCMP_KV_UNDEF,349,SCMP_KV_UNDEF,349,SCMP_KV_UNDEF,309,SCMP_KV_UNDEF,313,SCMP_KV_UNDEF,334,SCMP_KV_UNDEF,334,SCMP_KV_UNDEF,355,SCMP_KV_UNDEF,355,SCMP_KV_UNDEF,274,SCMP_KV_UNDEF,345,SCMP_KV_UNDEF,345,SCMP_KV_UNDEF,370,SCMP_KV_UNDEF
sched_setparam,154,SCMP_KV_UNDEF,142,SCMP_KV_UNDEF,142,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,118,SCMP_KV_UNDEF,118,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,139,SCMP_KV_UNDEF,139,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,118,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF,154,SCMP_KV_UNDEF
sched_setscheduler,156,SCMP_KV_UNDEF,144,SCMP_KV_UNDEF,144,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,119,SCMP_KV_UNDEF,119,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,160,SCMP_KV_UNDEF,141,SCMP_KV_UNDEF,141,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,119,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF,156,SCMP_KV_UNDEF
sched_yield,158,SCMP_KV_UNDEF,24,SCMP_KV_UNDEF,24,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,124,SCMP_KV_UNDEF,124,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,162,SCMP_KV_UNDEF,23,SCMP_KV_UNDEF,23,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,124,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF,158,SCMP_KV_UNDEF
seccomp,354,SCMP_KV_UNDEF,317,SCMP_KV_UNDEF,317,SCMP_KV_UNDEF,383,SCMP_KV_UNDEF,277,SCMP_KV_UNDEF,277,SCMP_KV_UNDEF,380,SCMP_KV_UNDEF,352,SCMP_KV_UNDEF,312,SCMP_KV_UNDEF,316,SCMP_KV_UNDEF,338,SCMP_KV_UNDEF,338,SCMP_KV_UNDEF,358,SCMP_KV_UNDEF,358,SCMP_KV_UNDEF,277,SCMP_KV_UNDEF,348,SCMP_KV_UNDEF,348,SCMP_KV_UNDEF,372,SCMP_KV_UNDEF
security,PNR,SCMP_KV_UNDEF,185,SCMP_KV_UNDEF,185,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
select,82,SCMP_KV_UNDEF,23,SCMP_KV_UNDEF,23,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,82,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,82,SCMP_KV_UNDEF,82,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF,142,SCMP_KV_UNDEF,PNR,SCMP_KV_UNDEF
semctl,394,SCMP_KV_UNDEF,66,SCMP_KV_UNDEF,66,SCMP_KV_UNDEF,300,SCMP_KV_UNDEF,191,SCMP_KV_UNDEF,191,SCMP_KV_UNDEF,394,SCMP_KV_UNDEF,394,SCMP_KV_UNDEF,64,SCMP_KV_UNDEF,64,SCMP_KV_UNDEF,187,SCMP_KV_UNDEF,187,SCMP_KV_UNDEF,394,SCMP_KV_UNDEF,394,SCMP_KV_UNDEF,191,SCMP_KV_UNDEF,394,SCMP_KV_UNDEF,394,SCMP_KV_UNDEF,394,SCMP_KV_UNDEF
semget,393,SCMP_KV_UNDEF,64,SCMP_KV_UNDEF,64,SCMP_KV_UNDEF,299,SCMP_KV_UNDEF,190,SCMP_KV_UNDEF,190,SCMP_KV_UNDEF,393,SCMP_KV_UNDEF,393,SCMP_KV_UNDEF,62,SCMP_KV_UNDEF,62,SCMP_KV_UNDEF,186,SCMP_KV_UNDEF,186,SCMP_KV_UNDEF,393,SCMP_KV_UNDEF,393,SCMP_KV_UNDEF,190,SCMP_KV_UNDEF,393,SCMP_KV_UNDEF,393,SCMP_KV_UNDEF,393,SCMP_KV_UNDEF
